URL,Giá,Diện tích sử dụng,Diện tích đất,Phòng ngủ,Phòng tắm,Giấy tờ pháp lý,Ngày đăng,Địa chỉ,Giá (VND),Số ngày từ đăng,Giá (VND)_std,Giá (VND)_mm,Diện tích sử dụng_std,Diện tích sử dụng_mm,Diện tích đất_std,Diện tích đất_mm,Số ngày từ đăng_std,Số ngày từ đăng_mm,Tỉnh/TP,Quận/Huyện/TP,Phường/Xã/TT,Đường/Số nhà,Địa chỉ (chuẩn)
https://moso.vn/ban-68f5ee83c3e64fefc4e51dad,5.9 Tỷ,78.5,24.0,3.0,4.0,certificate,20/10/2025,"136/11B Trần Quang Diệu, 11, 3, Hồ Chí Minh",5900000000.0,10,-0.523821548890959,0.1849056603773585,-0.7344626539778363,0.17955801104972374,-1.2728357123393603,0.11130434782608696,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 3,Phường 11,"136/11B Trần Quang Diệu, Hồ Chí Minh","136/11B Trần Quang Diệu, 11, 3, Hồ Chí Minh"
https://moso.vn/ban-68f5ec05c3e64fefc4e5143a,4.1 Tỷ,34.2,17.1,3.0,3.0,certificate,20/10/2025,"480/46/7 Đường Nguyễn Tri Phương, 9, 10, Hồ Chí Minh",4099999999.9999995,10,-0.8417117064776014,0.1169811320754717,-1.3305998054279613,0.06830738322451031,-1.483698526714659,0.07130434782608697,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 10,Phường 9,"480/46/7 Đường Nguyễn Tri Phương, Hồ Chí Minh","480/46/7 Đường Nguyễn Tri Phương, 9, 10, Hồ Chí Minh"
https://moso.vn/ban-68f5ea40c3e64fefc4e5113b,4 Tỷ,116.8,50.2,1.0,1.0,certificate,20/10/2025,"đường Hồ Văn Long, Bình Hưng Hoà B, Bình Tân, Hồ Chí Minh",4000000000.0,10,-0.8593722707879704,0.11320754716981132,-0.21906642597468062,0.27574083375188346,-0.47216821427663114,0.2631884057971015,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,"đường Hồ Văn Long, Hồ Chí Minh","đường Hồ Văn Long, Bình Hưng Hoà B, Bình Tân, Hồ Chí Minh"
https://moso.vn/ban-68f5e9e1c3e64fefc4e510f7,2.5 Tỷ,38.5,18.2,2.0,2.0,certificate,20/10/2025,"28/21C Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh",2500000000.0,10,-1.1242807354435056,0.05660377358490567,-1.2727354769576331,0.07910597689603215,-1.4500827157272926,0.07768115942028986,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 7,Phường Bình Thuận,28/21C Huỳnh Tấn Phát,"28/21C Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh"
https://moso.vn/ban-68f5e9511d732719c0c58989,1 Tỷ,69.9,94.7,1.0,2.0,certificate,20/10/2025,"39/33 An Phú Đông 9, An Phú Đông, 12, Hồ Chí Minh",1000000000.0,10,-1.389189200099041,0.0,-0.8501913109184925,0.15796082370668008,0.8877441393031948,0.5211594202898551,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 12,Phường An Phú Đông,"39/33 An Phú Đông 9, Hồ Chí Minh","39/33 An Phú Đông 9, An Phú Đông, 12, Hồ Chí Minh"
https://moso.vn/ban-68f5e7a51d732719c0c5864f,4.3 Tỷ,63.5,60.3,2.0,2.0,certificate,20/10/2025,"321 An Dương Vương, An Lạc, Bình Tân, Hồ Chí Minh",4300000000.0,10,-0.8063905778568633,0.12452830188679245,-0.9363149625952601,0.14188849824208943,-0.1635139497562663,0.32173913043478264,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,"321 An Dương Vương, Hồ Chí Minh","321 An Dương Vương, An Lạc, Bình Tân, Hồ Chí Minh"
https://moso.vn/ban-68f5e4131d732719c0c57dcb,3.5 Tỷ,79.4,39.7,2.0,2.0,certificate,20/10/2025,"314/11A Lưu Hữu Phước, 15, 8, Hồ Chí Minh",3500000000.0,10,-0.9476750923398155,0.09433962264150944,-0.7223515154607907,0.18181818181818182,-0.7930464100651294,0.20231884057971014,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 8,Phường 15,"314/11A Lưu Hữu Phước, Hồ Chí Minh","314/11A Lưu Hữu Phước, 15, 8, Hồ Chí Minh"
https://moso.vn/ban-68f5e2581d732719c0c57896,7.4 Tỷ,168.0,56.1,4.0,4.0,certificate,20/10/2025,"427/2A Lê Văn Quới, Bình Trị Đông A, Bình Tân, Hồ Chí Minh",7400000000.0,10,-0.2589130842354237,0.24150943396226415,0.4699227874394596,0.40431943746860877,-0.2918652280716655,0.2973913043478261,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông A,"427/2A Lê Văn Quới, Hồ Chí Minh","427/2A Lê Văn Quới, Bình Trị Đông A, Bình Tân, Hồ Chí Minh"
https://moso.vn/ban-68f5e1771d732719c0c575db,17.5 Tỷ,291.2,80.0,3.0,4.0,certificate,20/10/2025,"76 Tô Hiệu, Tân Thới Hòa, Tân Phú, Hồ Chí Minh",17500000000.0,10,1.5248039111118474,0.6226415094339622,2.127803082217234,0.7137117026619789,0.4385146651992972,0.43594202898550727,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa,"76 Tô Hiệu, Hồ Chí Minh","76 Tô Hiệu, Tân Thới Hòa, Tân Phú, Hồ Chí Minh"
https://moso.vn/ban-68f5de29f733067aa5a276df,9 Tỷ,49.0,37.3,2.0,2.0,certificate,20/10/2025,"44Bis đường Bà Hom, 13, 6, Hồ Chí Minh",9000000000.0,10,0.02365594473048065,0.3018867924528302,-1.1314388609254364,0.1054746358613762,-0.8663899976739292,0.18840579710144925,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 6,Phường 13,"44Bis đường Bà Hom, Hồ Chí Minh","44Bis đường Bà Hom, 13, 6, Hồ Chí Minh"
https://moso.vn/ban-68f5d95bf733067aa5a26ad7,27 Tỷ,194.4,97.3,6.0,5.0,certificate,20/10/2025,"78D đường Cao Văn Lầu, 2, 6, Hồ Chí Minh",27000000000.0,10,3.202557520596904,0.9811320754716981,0.8251828506061256,0.47061778001004523,0.967199692546061,0.536231884057971,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 6,Phường 2,"78D đường Cao Văn Lầu, Hồ Chí Minh","78D đường Cao Văn Lầu, 2, 6, Hồ Chí Minh"
https://moso.vn/ban-68f5d830f733067aa5a268dc,15 Tỷ,352.5,110.9,11.0,11.0,certificate,20/10/2025,"MPN 18 Đường Gò Dầu, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",15000000000.0,10,1.083289803352622,0.5283018867924528,2.952706183433773,0.8676544450025113,1.3828133556625923,0.615072463768116,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,"MPN 18 Đường Gò Dầu, Hồ Chí Minh","MPN 18 Đường Gò Dầu, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh"
https://moso.vn/ban-68f5d574f733067aa5a26130,5.7 Tỷ,106.6,35.23,7.0,7.0,certificate,20/10/2025,"737/78 Lạc Long Quân, 10, Tân Bình, Hồ Chí Minh",5700000000.0,10,-0.559142677511697,0.17735849056603775,-0.3563259958345289,0.2501255650426921,-0.9296488419865189,0.17640579710144924,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Bình,Phường 10,"737/78 Lạc Long Quân, Hồ Chí Minh","737/78 Lạc Long Quân, 10, Tân Bình, Hồ Chí Minh"
https://moso.vn/ban-68f5c1f3f9bc1cc667cd2fb9,3.6 Tỷ,41.8,20.9,1.0,2.0,certificate,20/10/2025,"179/48/11 Hòa Bình, Hiệp Tân, Tân Phú, Hồ Chí Minh",3600000000.0,10,-0.9300145280294465,0.09811320754716982,-1.2283279690618,0.0873932697137117,-1.367571179667393,0.09333333333333332,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,"179/48/11 Hòa Bình, Hồ Chí Minh","179/48/11 Hòa Bình, Hiệp Tân, Tân Phú, Hồ Chí Minh"
https://moso.vn/ban-68f5c083f9bc1cc667cd2a66,4.8 Tỷ,52.4,29.4,2.0,2.0,certificate,20/10/2025,"63/3/1 Đồng Đen, 14, Tân Bình, Hồ Chí Minh",4800000000.0,10,-0.7180877563050182,0.14339622641509434,-1.0856856709721536,0.11401305876443997,-1.1078126402195612,0.1426086956521739,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Bình,Phường 14,"63/3/1 Đồng Đen, Hồ Chí Minh","63/3/1 Đồng Đen, 14, Tân Bình, Hồ Chí Minh"
https://moso.vn/ban-68f5bfc7f9bc1cc667cd2977,2.6 Tỷ,36.28,18.14,1.0,1.0,certificate,20/10/2025,"59/13 Lê Liễu, Tân Quý, Tân Phú, Hồ Chí Minh",2600000000.0,10,-1.1066201711331367,0.060377358490566045,-1.3026096186330118,0.07353088900050227,-1.4519163054175126,0.07733333333333334,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,"59/13 Lê Liễu, Hồ Chí Minh","59/13 Lê Liễu, Tân Quý, Tân Phú, Hồ Chí Minh"
https://moso.vn/ban-68f5bd57f9bc1cc667cd210a,6.4 Tỷ,113.1,43.7,3.0,3.0,certificate,20/10/2025,"123/5/14 Đường Nghĩa Phát, 6, Tân Bình, Hồ Chí Minh",6400000000.0,10,-0.4355187273391139,0.2037735849056604,-0.2688566621003119,0.266449020592667,-0.6708070973837967,0.2255072463768116,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Bình,Phường 6,"123/5/14 Đường Nghĩa Phát, Hồ Chí Minh","123/5/14 Đường Nghĩa Phát, 6, Tân Bình, Hồ Chí Minh"
https://moso.vn/ban-68f5b70cf9bc1cc667cd0deb,4.4 Tỷ,41.5,48.0,4.0,4.0,certificate,20/10/2025,"76/10/7/2 Nguyễn Sơn, Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",4400000000.0,10,-0.7887300135464943,0.12830188679245283,-1.2323650152341485,0.08663987945755902,-0.5393998362513642,0.25043478260869567,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,"76/10/7/2 Nguyễn Sơn, Hồ Chí Minh","76/10/7/2 Nguyễn Sơn, Phú Thọ Hòa, Tân Phú, Hồ Chí Minh"
https://moso.vn/ban-68f5b457f9bc1cc667cd066a,5 Tỷ,72.4,47.8,2.0,2.0,certificate,20/10/2025,"413/56/29/28 Đường Lê Văn Quới, Bình Trị Đông A, Bình Tân, Hồ Chí Minh",5000000000.0,10,-0.6827666276842802,0.15094339622641512,-0.8165492594822552,0.16423907584128583,-0.5455118018854309,0.24927536231884054,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông A,"413/56/29/28 Đường Lê Văn Quới, Hồ Chí Minh","413/56/29/28 Đường Lê Văn Quới, Bình Trị Đông A, Bình Tân, Hồ Chí Minh"
https://moso.vn/ban-68f5af52f9bc1cc667ccf8f5,5.8 Tỷ,155.6,78.8,6.0,7.0,certificate,20/10/2025,"778/22/42 Đường Thống Nhất, 15, Gò Vấp, Hồ Chí Minh",5800000000.0,10,-0.541482113201328,0.18113207547169813,0.30305821231572244,0.37317930688096435,0.4018428713948973,0.4289855072463768,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Gò Vấp,Phường 15,"778/22/42 Đường Thống Nhất, Hồ Chí Minh","778/22/42 Đường Thống Nhất, 15, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f5ac80f9bc1cc667cceddc,15.9 Tỷ,263.3,128.1,17.0,17.0,certificate,20/10/2025,"102/65/29 Đường Lê Văn Thọ, 11, Gò Vấp, Hồ Chí Minh",15900000000.0,10,1.242234882145943,0.5622641509433962,1.7523577881888261,0.6436464088397791,1.9084424001923226,0.7147826086956521,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Gò Vấp,Phường 11,"102/65/29 Đường Lê Văn Thọ, Hồ Chí Minh","102/65/29 Đường Lê Văn Thọ, 11, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f5a8e7f9bc1cc667cce1f3,13.8 Tỷ,150.1,33.1,8.0,5.0,certificate,20/10/2025,"600 Đường Sư Vạn Hạnh, 10, 10, Hồ Chí Minh",13800000000.0,10,0.8713630316281936,0.4830188679245283,0.22904569915600034,0.35936715218483173,-0.9947412759893284,0.16405797101449276,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 10,Phường 10,"600 Đường Sư Vạn Hạnh, Hồ Chí Minh","600 Đường Sư Vạn Hạnh, 10, 10, Hồ Chí Minh"
https://moso.vn/ban-68f5a517f9bc1cc667ccd77c,8.3 Tỷ,158.3,47.2,4.0,5.0,certificate,20/10/2025,"276/31/147 Đường Thống Nhất, 16, Gò Vấp, Hồ Chí Minh",8300000000.000001,10,-0.09996800544210233,0.2754716981132076,0.33939162786685895,0.37995981918633853,-0.5638476987876306,0.24579710144927538,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Gò Vấp,Phường 16,"276/31/147 Đường Thống Nhất, Hồ Chí Minh","276/31/147 Đường Thống Nhất, 16, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f5a36ef9bc1cc667ccd35d,6 Tỷ,100.1,30.7,3.0,3.0,certificate,20/10/2025,"160/34/13 Đường Phan Huy Ích, 12, Gò Vấp, Hồ Chí Minh",6000000000.0,10,-0.50616098458059,0.18867924528301888,-0.4437953295687459,0.23380210949271724,-1.068084863598128,0.15014492753623188,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Gò Vấp,Phường 12,"160/34/13 Đường Phan Huy Ích, Hồ Chí Minh","160/34/13 Đường Phan Huy Ích, 12, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f59b94f9bc1cc667ccc0d5,7.6 Tỷ,94.9,48.7,2.0,3.0,certificate,20/10/2025,"119 đường Số 7, 3, Gò Vấp, Hồ Chí Minh",7600000000.0,10,-0.22359195561468564,0.2490566037735849,-0.5137707965561193,0.22074334505273735,-0.5180079565321308,0.25449275362318846,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Gò Vấp,Phường 3,"119 đường Số 7, Hồ Chí Minh","119 đường Số 7, 3, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f59930f9bc1cc667ccb8d8,6.6 Tỷ,121.0,46.1,3.0,3.0,certificate,20/10/2025,"497/119 Đường Thống Nhất, 16, Gò Vấp, Hồ Chí Minh",6600000000.0,10,-0.40019759871837585,0.21132075471698114,-0.16254777956180191,0.2862882973380211,-0.5974635097749972,0.23942028985507244,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận Gò Vấp,Phường 16,"497/119 Đường Thống Nhất, Hồ Chí Minh","497/119 Đường Thống Nhất, 16, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f5970ff9bc1cc667ccb34f,28.6 Tỷ,268.0,76.7,6.0,4.0,certificate,20/10/2025,"56 dường Nguyễn Biểu, 1, 5, Hồ Chí Minh",7100000000.0,10,-0.31189477716653075,0.23018867924528302,1.8156048448889521,0.6554495228528378,0.33766723223719786,0.4168115942028986,-1.2141320881888453,0.07042253521126761,Hồ Chí Minh,Quận 5,Phường 1,"56 dường Nguyễn Biểu, Hồ Chí Minh","56 dường Nguyễn Biểu, 1, 5, Hồ Chí Minh"
https://moso.vn/ban-68f4b139f9bc1cc667cae3c0,12.5 Tỷ,122.0,91.8,3.0,2.0,certificate,19/10/2025,"31/3/9 Đường Lê Văn Sỹ, 12, 3, Hồ Chí Minh",12500000000.0,11,0.6417756955933964,0.4339622641509434,-0.14909095898730698,0.2887995981918634,0.7991206376092286,0.5043478260869565,-1.189239901235556,0.07746478873239437,Hồ Chí Minh,Quận 3,Phường 12,"31/3/9 Đường Lê Văn Sỹ, Hồ Chí Minh","31/3/9 Đường Lê Văn Sỹ, 12, 3, Hồ Chí Minh"
https://moso.vn/ban-68f4afd6f9bc1cc667cae058,13.9 Tỷ,118.5,51.0,1.0,1.0,certificate,19/10/2025,"220/52 Đường Lê Văn Sỹ, 14, 3, Hồ Chí Minh",13900000000.0,11,0.8890235959385626,0.4867924528301887,-0.19618983099803922,0.2800100452034154,-0.4477203517403647,0.26782608695652177,-1.189239901235556,0.07746478873239437,Hồ Chí Minh,Quận 3,Phường 14,"220/52 Đường Lê Văn Sỹ, Hồ Chí Minh","220/52 Đường Lê Văn Sỹ, 14, 3, Hồ Chí Minh"
https://moso.vn/ban-68f4ae47f9bc1cc667cada7e,11.9 Tỷ,139.7,34.7,3.0,4.0,certificate,19/10/2025,"16/75/1 Đường Nguyễn Thiện Thuật, 2, 3, Hồ Chí Minh",11900000000.0,11,0.5358123097311822,0.41132075471698115,0.08909476518125303,0.3332496233048719,-0.9458455509167952,0.17333333333333334,-1.189239901235556,0.07746478873239437,Hồ Chí Minh,Quận 3,Phường 2,"16/75/1 Đường Nguyễn Thiện Thuật, Hồ Chí Minh","16/75/1 Đường Nguyễn Thiện Thuật, 2, 3, Hồ Chí Minh"
https://moso.vn/ban-68f4ab58f9bc1cc667cad47e,10.7 Tỷ,124.1,36.0,5.0,6.0,certificate,19/10/2025,"113/9A Trần Quang Diệu, 14, 3, Hồ Chí Minh",10700000000.0,11,0.323885538006754,0.36603773584905663,-0.12083163578086772,0.2940733299849322,-0.9061177742953622,0.1808695652173913,-1.189239901235556,0.07746478873239437,Hồ Chí Minh,Quận 3,Phường 14,"113/9A Trần Quang Diệu, Hồ Chí Minh","113/9A Trần Quang Diệu, 14, 3, Hồ Chí Minh"
https://moso.vn/ban-68f45a57fbaeb1d589df4b70,10.5 Tỷ,296.0,80.0,5.0,6.0,certificate,19/10/2025,"25 Đường số 24B, Bình Trị Đông B, Bình Tân, Hồ Chí Minh",10500000000.0,11,0.28856440938601596,0.3584905660377359,2.19239582097481,0.7257659467604219,0.4385146651992972,0.43594202898550727,-1.189239901235556,0.07746478873239437,Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,"25 Đường số 24B, Hồ Chí Minh","25 Đường số 24B, Bình Trị Đông B, Bình Tân, Hồ Chí Minh"
https://moso.vn/ban-68f399c0fbaeb1d589ddc102,52 Tỷ,116.8,60.3,,,certificate,18/10/2025,"555 quốc lộ 13 , Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",7100000000.0,12,-0.31189477716653075,0.23018867924528302,-0.21906642597468062,0.27574083375188346,-0.1635139497562663,0.32173913043478264,-1.1643477142822662,0.08450704225352113,Hồ Chí Minh,TP Thủ Đức,Phường Hiệp Bình Phước,"555 quốc lộ 13, Hồ Chí Minh","555 quốc lộ 13 , Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh"
https://moso.vn/ban-68f2157d0087f2a91a262a34,6.5 Tỷ,142.0,43.4,3.0,3.0,certificate,17/10/2025,"267/7 đường số 8, 11, Gò Vấp, Hồ Chí Minh",6500000000.0,13,-0.41785816302874484,0.20754716981132076,0.12004545250259152,0.33902561526870917,-0.6799750458348968,0.22376811594202897,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Gò Vấp,Phường 11,"267/7 đường số 8, Hồ Chí Minh","267/7 đường số 8, 11, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f20fce0087f2a91a261cd2,6.8 Tỷ,146.6,68.1,4.0,4.0,certificate,17/10/2025,"47/21 Lò Lu, Long Phước, Thủ Đức, Hồ Chí Minh",6800000000.0,13,-0.3648764700976378,0.2188679245283019,0.18194682714526808,0.3505775991963837,0.07485270997233234,0.3669565217391304,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,TP Thủ Đức,Phường Long Phước,"47/21 Lò Lu, Hồ Chí Minh","47/21 Lò Lu, Long Phước, Thủ Đức, Hồ Chí Minh"
https://moso.vn/ban-68f20ebc0087f2a91a261a82,9.5 Tỷ,138.1,43.8,5.0,4.0,certificate,17/10/2025,"15/10 Nguyễn Trãi, 2, 5, Hồ Chí Minh",9500000000.0,13,0.11195876628232575,0.32075471698113206,0.06756385226206123,0.3292315419387242,-0.6677511145667636,0.22608695652173913,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận 5,Phường 2,"15/10 Nguyễn Trãi, Hồ Chí Minh","15/10 Nguyễn Trãi, 2, 5, Hồ Chí Minh"
https://moso.vn/ban-68f20d980087f2a91a26175e,5.1 Tỷ,116.8,18.2,2.0,3.0,certificate,17/10/2025,"282A/41 Đường Nguyễn Tri Phương, 4, 10, Hồ Chí Minh",5100000000.0,13,-0.6651060633739112,0.1547169811320755,-0.21906642597468062,0.27574083375188346,-1.4500827157272926,0.07768115942028986,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận 10,Phường 4,"282A/41 Đường Nguyễn Tri Phương, Hồ Chí Minh","282A/41 Đường Nguyễn Tri Phương, 4, 10, Hồ Chí Minh"
https://moso.vn/ban-68f206030087f2a91a260705,8.5 Tỷ,133.8,43.2,5.0,4.0,certificate,17/10/2025,"274/37 Võ Văn Tần, 5, 3, Hồ Chí Minh",8500000000.0,13,-0.06464687682136445,0.2830188679245283,0.009699523791733283,0.3184329482672024,-0.6860870114689633,0.22260869565217392,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận 3,Phường 5,"274/37 Võ Văn Tần, Hồ Chí Minh","274/37 Võ Văn Tần, 5, 3, Hồ Chí Minh"
https://moso.vn/ban-68f205bc0087f2a91a260690,5 Tỷ,74.2,61.3,2.0,1.0,certificate,17/10/2025,"488/17/32 Đường Lê Trọng Tấn, Tây Thạnh, Tân Phú, Hồ Chí Minh",5000000000.0,13,-0.6827666276842802,0.15094339622641512,-0.7923269824481644,0.16875941737820194,-0.13295412158593312,0.32753623188405795,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,"488/17/32 Đường Lê Trọng Tấn, Hồ Chí Minh","488/17/32 Đường Lê Trọng Tấn, Tây Thạnh, Tân Phú, Hồ Chí Minh"
https://moso.vn/ban-68f2010e0087f2a91a25fbcf,4.7 Tỷ,117.6,81.2,4.0,3.0,certificate,17/10/2025,"114/21/1A đường 26/3, Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",4700000000.0,13,-0.7357483206153872,0.13962264150943396,-0.20830096951508473,0.2777498744349573,0.4751864590036971,0.44289855072463774,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,"114/21/1A đường 26/3, Hồ Chí Minh","114/21/1A đường 26/3, Bình Hưng Hòa, Bình Tân, Hồ Chí Minh"
https://moso.vn/ban-68f1ffd00087f2a91a25f750,5.2 Tỷ,44.0,20.2,2.0,2.0,certificate,17/10/2025,"56/33A Thích Quảng Đức, 5, Phú Nhuận, Hồ Chí Minh",5200000000.0,13,-0.6474454990635421,0.15849056603773587,-1.198722963797911,0.09291813159216475,-1.3889630593866262,0.08927536231884058,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Phú Nhuận,Phường 5,"56/33A Thích Quảng Đức, Hồ Chí Minh","56/33A Thích Quảng Đức, 5, Phú Nhuận, Hồ Chí Minh"
https://moso.vn/ban-68f1ff5f0087f2a91a25f47a,5.1 Tỷ,166.9,50.1,3.0,3.0,certificate,17/10/2025,"551/263/14 Lê Văn Khương, Hiệp Thành, 12, Hồ Chí Minh",5100000000.0,13,-0.6651060633739112,0.1547169811320755,0.4551202848075152,0.40155700652938225,-0.4752241970936645,0.26260869565217393,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận 12,Phường Hiệp Thành,"551/263/14 Lê Văn Khương, Hồ Chí Minh","551/263/14 Lê Văn Khương, Hiệp Thành, 12, Hồ Chí Minh"
https://moso.vn/ban-68f1ff2f0087f2a91a25f3d6,4.8 Tỷ,94.0,45.8,2.0,3.0,certificate,17/10/2025,"78/7/14 Trần Thị Trọng, 15, Tân Bình, Hồ Chí Minh",4800000000.0,13,-0.7180877563050182,0.14339622641509434,-0.5258819350731648,0.21848317428427927,-0.6066314582260972,0.2376811594202898,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Tân Bình,Phường 15,"78/7/14 Trần Thị Trọng, Hồ Chí Minh","78/7/14 Trần Thị Trọng, 15, Tân Bình, Hồ Chí Minh"
https://moso.vn/ban-68f1fcc90087f2a91a25edab,6.5 Tỷ,136.9,47.9,4.0,4.0,certificate,17/10/2025,"49/64/6 đường Số 51, 14, Gò Vấp, Hồ Chí Minh",6500000000.0,13,-0.41785816302874484,0.20754716981132076,0.051415667572667474,0.3262179809141135,-0.5424558190683976,0.24985507246376812,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Gò Vấp,Phường 14,"49/64/6 đường Số 51, Hồ Chí Minh","49/64/6 đường Số 51, 14, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f1fb6b0087f2a91a25ea77,6.8 Tỷ,131.5,46.1,4.0,5.0,certificate,17/10/2025,"417/95/21 Đường Quang Trung, 10, Gò Vấp, Hồ Chí Minh",6800000000.0,13,-0.3648764700976378,0.2188679245283019,-0.0212511635296052,0.31265695630336515,-0.5974635097749972,0.23942028985507244,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Gò Vấp,Phường 10,"417/95/21 Đường Quang Trung, Hồ Chí Minh","417/95/21 Đường Quang Trung, 10, Gò Vấp, Hồ Chí Minh"
https://moso.vn/ban-68f1ee570087f2a91a25ca90,5.2 Tỷ,76.1,69.8,2.0,2.0,certificate,17/10/2025,"105/11/2 Cầu Xây 2, Tân Phú, Thủ Đức, Hồ Chí Minh",5200000000.0,13,-0.6474454990635421,0.15849056603773587,-0.7667590233566242,0.17353088900050223,0.1268044178618988,0.37681159420289856,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,TP Thủ Đức,,"105/11/2 Cầu Xây 2, Tân Phú, Hồ Chí Minh","105/11/2 Cầu Xây 2, Tân Phú, Thủ Đức, Hồ Chí Minh"
https://moso.vn/ban-68f1e1e20087f2a91a25a956,34.9 Tỷ,280.0,87.8,6.0,7.0,certificate,17/10/2025,"72 Võ Oanh, 25, Bình Thạnh, Hồ Chí Minh",7100000000.0,13,-0.31189477716653075,0.23018867924528302,1.977086691782891,0.6855851330989453,0.6768813249278959,0.4811594202898551,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Bình Thạnh,Phường 25,"72 Võ Oanh, Hồ Chí Minh","72 Võ Oanh, 25, Bình Thạnh, Hồ Chí Minh"
https://moso.vn/ban-68f1e16e0087f2a91a25a884,4 Tỷ,86.4,56.0,2.0,2.0,certificate,17/10/2025,"574/15/53/9A Sinco , An Lạc, Bình Tân, Hồ Chí Minh",4000000000.0,13,-0.8593722707879704,0.11320754716981132,-0.6281537714393263,0.19939728779507787,-0.2949212108886988,0.29681159420289854,-1.1394555273289766,0.09154929577464789,Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,"574/15/53/9A Sinco, Hồ Chí Minh","574/15/53/9A Sinco , An Lạc, Bình Tân, Hồ Chí Minh"
